Location_ID,Start_Lat,Start_Lng,End_Lat,End_Lng
50,39.792988,-84.20607,0.0,0.0
51,39.976398,-83.119225,0.0,0.0
52,39.6395,-84.23136099999998,0.0,0.0
53,39.232578,-84.159286,0.0,0.0
54,39.746593,-84.23912,0.0,0.0
55,39.742783,-84.182472,0.0,0.0
56,39.75452,-84.159279,0.0,0.0
57,39.749916,-84.139359,0.0,0.0
58,40.100903,-82.98410799999998,0.0,0.0
59,39.77280800000001,-84.201851,0.0,0.0
60,39.492485,-84.131798,0.0,0.0
61,39.570904,-84.251724,0.0,0.0
62,39.834282,-82.74382,0.0,0.0
63,39.622787,-84.229858,0.0,0.0
64,39.429871,-84.079666,0.0,0.0
65,41.407391,-81.64676700000003,0.0,0.0
66,41.424404,-81.57867399999998,0.0,0.0
67,39.89217,-83.039169,0.0,0.0
68,41.022358,-83.650345,0.0,0.0
69,39.206806,-84.053253,0.0,0.0
70,39.973797,-83.022285,0.0,0.0
71,40.048008,-82.86421999999997,0.0,0.0
72,39.814526,-84.021744,0.0,0.0
73,40.151196,-84.22003199999997,0.0,0.0
74,39.954617,-82.844238,0.0,0.0
75,38.990551,-84.207497,0.0,0.0
76,40.008995,-83.002678,0.0,0.0
77,39.077332,-84.225014,0.0,0.0
78,39.955452,-82.795845,0.0,0.0
79,40.224586,-82.929085,0.0,0.0
80,39.98560300000001,-82.939247,0.0,0.0
81,41.040714,-81.61314399999998,0.0,0.0
82,41.083679,-81.579002,0.0,0.0
83,40.766891,-82.42411,0.0,0.0
84,41.422199,-81.843018,0.0,0.0
85,41.063995,-81.57294499999998,0.0,0.0
86,38.99408,-84.142021,0.0,0.0
87,41.420818,-81.694008,0.0,0.0
88,40.030342,-83.030197,0.0,0.0
89,39.858089,-82.827904,0.0,0.0
90,41.112324,-81.60992399999998,0.0,0.0
91,39.994061,-82.729416,0.0,0.0
92,41.355396,-81.81926700000002,0.0,0.0
93,39.687389,-84.23796800000002,0.0,0.0
94,39.751038,-84.214325,0.0,0.0
95,39.97509,-82.88460500000002,0.0,0.0
96,40.11195,-83.016663,0.0,0.0
97,41.424313,-81.57914,0.0,0.0
98,39.691864,-84.211166,0.0,0.0
99,39.769173,-84.20728299999998,0.0,0.0
100,39.874947,-83.003937,0.0,0.0
101,39.769596,-84.176964,0.0,0.0
102,39.776417,-84.23026999999998,0.0,0.0
103,39.64185,-84.227455,0.0,0.0
104,39.76028400000001,-84.196434,0.0,0.0
105,39.802528,-84.220093,0.0,0.0
106,39.828781,-84.19839499999998,0.0,0.0
107,39.733337,-84.180359,0.0,0.0
108,39.759426,-84.138367,0.0,0.0
109,39.78361500000001,-84.227531,0.0,0.0
110,39.74004,-84.194923,0.0,0.0
111,39.735199,-84.204948,0.0,0.0
112,39.749035,-84.20474200000002,0.0,0.0
113,39.969223,-82.984131,0.0,0.0
114,39.995369,-82.985085,0.0,0.0
115,39.744873,-84.205025,0.0,0.0
116,39.749786,-84.199493,0.0,0.0
117,39.780331,-84.195076,0.0,0.0
118,40.109928,-82.97820300000002,0.0,0.0
119,40.112156,-83.035072,0.0,0.0
120,39.871761,-82.933449,0.0,0.0
121,39.934517,-82.86065699999997,0.0,0.0
122,40.02404,-82.99479699999998,0.0,0.0
123,41.014015,-81.932777,0.0,0.0
124,40.575069,-82.528145,0.0,0.0
125,39.996578,-84.21680500000002,0.0,0.0
126,39.986324,-82.985458,0.0,0.0
127,40.013062,-82.90213,0.0,0.0
128,39.981709,-82.98436,0.0,0.0
129,39.953022,-82.99889399999998,0.0,0.0
130,39.973812,-82.983162,0.0,0.0
131,39.917412,-83.014236,0.0,0.0
132,39.469582,-83.712799,0.0,0.0
133,39.63958,-84.234818,0.0,0.0
134,39.975986,-82.996307,0.0,0.0
135,39.951401,-83.040161,0.0,0.0
136,39.96888,-83.022263,0.0,0.0
137,39.804295,-84.178917,0.0,0.0
138,39.831444,-84.097267,0.0,0.0
139,39.890587,-83.03538499999998,0.0,0.0
140,39.770977,-84.183914,0.0,0.0
